Pos,PPG,APG,RPG,Label
PG,9.761194029850746,2.1791044776119404,3.462686567164179,Reserva
PG,3.66,1.7,0.86,Reserva
SG,4.833333333333333,1.3333333333333333,1.0,Reserva
PF,1.4875,0.5375,2.6875,Reserva
C,9.9375,3.425,7.175,Role Player
PG,6.428571428571429,0.9523809523809524,1.7142857142857142,Reserva
C,4.373333333333333,0.56,2.92,Reserva
SG,6.363636363636363,1.6181818181818182,1.309090909090909,Reserva
PG,1.4615384615384617,0.8461538461538461,1.0,Reserva
C,9.402439024390244,1.048780487804878,3.902439024390244,Reserva
C,0.0,0.0,0.6666666666666666,Reserva
PF,23.25925925925926,3.9012345679012346,12.876543209876544,Superstar
SF,5.682926829268292,1.2926829268292683,2.609756097560976,Reserva
PG,9.073170731707316,5.414634146341464,2.268292682926829,Role Player
PF,5.036363636363636,0.2727272727272727,2.8545454545454545,Reserva
C,4.538461538461538,0.2884615384615384,3.3461538461538463,Reserva
C,1.0,0.3529411764705882,1.7058823529411764,Reserva
PF,3.164179104477612,0.5074626865671642,6.641791044776119,Reserva
SF,1.859375,0.328125,1.171875,Reserva
SF,19.28985507246377,2.971014492753623,5.826086956521739,Role Player
PG,10.524390243902438,3.634146341463415,2.914634146341464,Role Player
PF,11.710526315789474,1.263157894736842,5.684210526315789,Role Player
PF,0.6363636363636364,0.0909090909090909,0.5454545454545454,Reserva
SG,1.411764705882353,0.6470588235294118,0.6470588235294118,Reserva
PF,3.4705882352941178,0.7058823529411765,4.294117647058823,Reserva
C,4.172413793103448,0.4482758620689655,3.5172413793103448,Reserva
C,2.103896103896104,0.6623376623376623,3.623376623376624,Reserva
SF,4.4324324324324325,0.6216216216216216,2.783783783783784,Reserva
SF,8.960526315789474,3.3289473684210527,4.25,Reserva
C,5.365853658536586,0.4512195121951219,5.975609756097561,Reserva
PG,21.02469135802469,6.197530864197531,6.160493827160494,All-Star
PF,2.740740740740741,0.2962962962962963,2.037037037037037,Reserva
C,3.4489795918367347,0.1836734693877551,4.020408163265306,Reserva
PF,22.963414634146343,6.036585365853658,13.439024390243905,Superstar
PF,10.716049382716047,1.4938271604938271,3.7777777777777777,Reserva
PF,18.963414634146343,2.792682926829268,8.78048780487805,Role Player
SF,6.929577464788732,1.295774647887324,4.028169014084507,Reserva
SG,8.707317073170731,1.902439024390244,3.024390243902439,Reserva
SG,7.608695652173913,2.0,2.333333333333333,Reserva
SG-SF,12.302631578947368,1.8026315789473684,3.131578947368421,Reserva
SG,9.697368421052632,1.855263157894737,3.710526315789474,Reserva
PG,1.6666666666666667,0.2666666666666666,0.4,Reserva
SF-PF,12.5,1.1857142857142855,6.5,Reserva
C,10.317073170731708,1.2682926829268293,10.207317073170731,Role Player
PF,5.2,1.4,1.6,Reserva
SG,4.391891891891892,1.4189189189189189,3.5675675675675675,Reserva
PF,8.623376623376624,1.1168831168831168,5.987012987012987,Role Player
PF,4.777777777777778,1.148148148148148,3.703703703703704,Reserva
PG,0.0,1.0,0.0,Reserva
PF,4.128205128205129,0.2307692307692307,1.358974358974359,Reserva
SG,2.4,0.5066666666666667,2.04,Reserva
SG,19.65853658536585,2.5365853658536586,3.8780487804878048,Role Player
C,2.0,0.0,1.3333333333333333,Reserva
SG,10.60344827586207,4.051724137931035,4.448275862068965,Role Player
PG,4.9,2.4,1.5,Reserva
SF,17.564102564102566,1.705128205128205,6.589743589743589,Role Player
SG,1.5789473684210529,0.631578947368421,0.4210526315789473,Reserva
SF,12.21951219512195,1.524390243902439,6.2317073170731705,Role Player
PG,5.097560975609756,3.3780487804878048,3.048780487804878,Reserva
PF,7.743243243243243,0.8378378378378378,6.4324324324324325,Role Player
SG,10.324675324675324,2.012987012987013,3.012987012987013,Reserva
PF,1.0,0.0,1.5,Reserva
SF,7.935064935064935,1.2987012987012987,5.311688311688312,Reserva
SG,4.170731707317073,1.8414634146341464,3.109756097560976,Reserva
SF,0.5,0.25,0.5833333333333334,Reserva
SG,2.310344827586207,0.8103448275862069,1.3448275862068966,Reserva
C,6.185185185185185,0.3580246913580246,4.987654320987654,Reserva
C,4.804878048780488,0.5,4.853658536585366,Reserva
C,10.4875,1.8625,6.1375,Role Player
SF,14.517241379310343,4.206896551724138,7.103448275862069,Role Player
PF,5.571428571428571,0.7321428571428571,6.982142857142857,Reserva
SG,2.2857142857142856,1.1111111111111112,2.1746031746031744,Reserva
PF,6.525,2.9125,6.425,Role Player
SG,7.472727272727273,1.5818181818181818,1.8363636363636364,Reserva
SG,22.5,2.682926829268293,2.817073170731707,Role Player
PF,18.415584415584416,3.038961038961039,7.597402597402597,Role Player
PG,14.21518987341772,5.7215189873417724,2.316455696202532,Role Player
C,3.2857142857142856,0.7142857142857143,3.2857142857142856,Reserva
PG,12.791044776119405,3.0597014925373136,4.597014925373134,Role Player
PF,1.9375,0.2291666666666666,2.0625,Reserva
PG,9.655172413793103,2.4482758620689653,2.034482758620689,Reserva
C,3.939393939393939,0.1818181818181818,2.8181818181818183,Reserva
C,17.160493827160494,1.567901234567901,7.54320987654321,Role Player
SG,27.585365853658537,5.536585365853658,4.195121951219512,All-Star
PG,15.169491525423728,3.0847457627118646,3.711864406779661,Role Player
SG,2.2830188679245285,1.3962264150943395,1.0754716981132075,Reserva
SF,7.73015873015873,1.873015873015873,4.158730158730159,Reserva
C,5.467532467532467,0.4805194805194805,2.9220779220779223,Reserva
PG,4.658536585365853,4.573170731707317,2.1463414634146343,Reserva
SG,11.825,2.2875,3.575,Reserva
SF,5.111111111111111,1.0138888888888888,1.1527777777777777,Reserva
C,5.411764705882353,0.5294117647058824,4.235294117647059,Reserva
PG,7.782051282051282,3.1538461538461537,1.9102564102564104,Reserva
SF,22.21951219512195,1.902439024390244,7.048780487804878,Role Player
SF,7.424242424242424,2.9242424242424243,2.4242424242424243,Reserva
SF,3.862745098039216,0.4313725490196078,1.156862745098039,Reserva
SF,15.525,2.5125,6.425,Role Player
SF,3.95,0.8,2.9,Reserva
PG,4.090909090909091,1.303030303030303,1.181818181818182,Reserva
PG,3.25,1.3333333333333333,0.6458333333333334,Reserva
C,2.2028985507246377,0.3478260869565217,4.260869565217392,Reserva
SG,9.792682926829269,2.5609756097560976,3.2195121951219514,Reserva
C,2.0,0.0,2.0,Reserva
PG,4.571428571428571,1.6326530612244898,1.4285714285714286,Reserva
SG,18.48936170212766,3.6808510638297873,4.808510638297872,Role Player
SG,1.2105263157894737,0.2631578947368421,0.4736842105263157,Reserva
SF,9.8,1.4,5.0625,Reserva
PF,2.0384615384615383,0.3076923076923077,2.269230769230769,Reserva
SF,20.0,3.792682926829268,6.060975609756097,Role Player
C,6.79746835443038,0.6962025316455697,5.708860759493671,Reserva
PG,3.986666666666667,0.9333333333333332,0.8,Reserva
PG,18.6875,8.8875,6.3,All-Star
SF,12.0375,1.725,5.25,Role Player
SG,13.046153846153846,2.6153846153846154,3.876923076923077,Role Player
PG,3.9272727272727272,4.236363636363636,1.4727272727272729,Reserva
C,1.875,0.4375,1.9375,Reserva
PF,11.587301587301589,3.65079365079365,4.222222222222222,Role Player
PF,8.31578947368421,3.0921052631578947,6.605263157894737,Role Player
C,9.26086956521739,0.782608695652174,4.782608695652174,Reserva
SF,4.828571428571428,0.8857142857142857,2.3714285714285714,Reserva
SF,3.05,0.35,1.45,Reserva
SG,14.253968253968257,2.2857142857142856,3.365079365079365,Role Player
SF,18.12987012987013,1.7272727272727273,6.532467532467533,Role Player
PG,3.0,0.5,0.0,Reserva
SF,2.3076923076923075,0.2307692307692307,2.3076923076923075,Reserva
PF,1.7560975609756098,0.6097560975609756,2.024390243902439,Reserva
PG,8.626666666666667,3.506666666666667,1.9866666666666664,Reserva
SG,4.481481481481482,1.2839506172839503,4.3580246913580245,Reserva
C,7.119047619047619,0.4761904761904761,4.666666666666667,Reserva
SG,1.2222222222222223,0.5555555555555556,0.7777777777777778,Reserva
PF,3.2222222222222223,0.7037037037037037,2.9444444444444446,Reserva
SG,16.765625,1.921875,5.03125,Role Player
C,10.25609756097561,1.0731707317073171,8.829268292682928,Role Player
PF,20.580246913580247,4.679012345679013,7.753086419753086,All-Star
PG,1.7142857142857142,1.2142857142857142,0.5,Reserva
PF,2.6153846153846154,0.5384615384615384,1.3846153846153846,Reserva
PG,22.296296296296298,8.074074074074074,3.246913580246914,All-Star
SF,21.185185185185187,2.4444444444444446,9.54320987654321,All-Star
PF,2.347826086956522,0.1304347826086956,1.5217391304347827,Reserva
SF,0.0,0.0,1.0,Reserva
PF,13.35897435897436,1.7564102564102564,8.961538461538462,Role Player
PF,16.662337662337663,2.4025974025974026,8.311688311688311,Role Player
SF,21.60975609756097,5.634146341463414,6.073170731707317,All-Star
C,7.1692307692307695,3.2153846153846155,6.4,Role Player
SF,14.3375,2.0375,6.5375,Role Player
SF,1.7647058823529411,0.7058823529411765,0.7058823529411765,Reserva
C,4.706896551724138,0.293103448275862,2.689655172413793,Reserva
SF,6.073170731707317,1.2926829268292683,3.5121951219512195,Reserva
C,1.0,0.4545454545454545,2.0,Reserva
C,6.82089552238806,0.6417910447761194,5.298507462686567,Reserva
SG,32.093333333333334,5.48,6.506666666666667,All-Star
PG,5.76,2.2666666666666666,1.2933333333333332,Reserva
SF,9.0125,3.475,4.375,Reserva
PF,4.396551724137931,0.3103448275862069,2.431034482758621,Reserva
SG,7.722222222222222,1.5555555555555556,2.138888888888889,Reserva
C,5.923076923076923,0.5384615384615384,4.4423076923076925,Reserva
SF,9.223880597014926,2.626865671641791,5.417910447761194,Role Player
PG,13.6,6.7125,3.95,Role Player
C,13.082191780821915,2.643835616438356,8.26027397260274,Role Player
SF,15.553846153846154,2.6153846153846154,5.246153846153846,Role Player
SG,12.6,2.4285714285714284,2.4571428571428573,Reserva
PF,4.809523809523809,1.0476190476190477,2.380952380952381,Reserva
C,13.46341463414634,1.670731707317073,8.231707317073171,Role Player
SG,17.534246575342465,2.8493150684931505,4.1506849315068495,Role Player
C,4.571428571428571,0.1714285714285714,3.6857142857142855,Reserva
C,4.019607843137255,0.4313725490196078,3.4901960784313726,Reserva
C,2.25,0.375,1.0,Reserva
SF,3.7142857142857135,0.5102040816326531,2.6122448979591835,Reserva
PF,11.683544303797468,1.3417721518987342,10.20253164556962,Role Player
SG,1.9285714285714288,0.3571428571428571,0.2857142857142857,Reserva
SF,1.967741935483871,0.3870967741935484,0.7419354838709677,Reserva
C,5.75,0.7916666666666666,6.375,Role Player
C,5.454545454545454,0.3181818181818182,3.727272727272727,Reserva
SF,2.071428571428572,0.2142857142857142,0.7857142857142857,Reserva
SF,5.526315789473684,0.6842105263157895,1.8421052631578947,Reserva
SF,6.666666666666667,0.9791666666666666,4.645833333333333,Reserva
PG,17.74390243902439,7.292682926829267,2.8536585365853657,All-Star
C,11.181818181818182,1.4805194805194806,6.545454545454546,Role Player
SF,7.726027397260274,1.356164383561644,3.712328767123288,Reserva
PG,4.353658536585366,2.3902439024390243,1.9390243902439024,Reserva
PF,25.1375,2.9875,9.8875,All-Star
PF,20.77922077922078,2.012987012987013,10.337662337662335,All-Star
C,27.47761194029851,3.074626865671642,11.07462686567164,Superstar
C,1.761904761904762,0.9523809523809524,2.5476190476190474,Reserva
SF,14.571428571428571,3.63265306122449,6.653061224489796,Role Player
PF,6.861111111111111,0.9861111111111112,4.652777777777778,Reserva
PG,1.4666666666666666,1.5333333333333334,1.0666666666666669,Reserva
PG,6.512195121951219,3.548780487804878,2.2195121951219514,Reserva
C,12.25,1.3055555555555556,9.11111111111111,Role Player
C,5.407407407407407,0.6790123456790124,6.209876543209877,Reserva
C,4.725,1.4,4.6,Reserva
SF,4.0,0.0,1.0,Reserva
C,1.0,0.1851851851851851,1.851851851851852,Reserva
PG,5.178571428571429,2.892857142857143,1.821428571428572,Reserva
PF,5.682926829268292,1.048780487804878,3.317073170731707,Reserva
PG,4.9625,3.2375,2.9375,Reserva
PG,2.5,1.1470588235294117,1.088235294117647,Reserva
PG,6.181818181818182,2.4545454545454546,1.803030303030303,Reserva
PG,15.475609756097562,5.2682926829268295,2.6341463414634148,Role Player
PF,6.266666666666667,0.7,4.4,Reserva
SF,8.320512820512821,1.294871794871795,3.3846153846153846,Reserva
PG,20.425,8.2875,4.175,All-Star
SG,7.682926829268292,2.975609756097561,2.9390243902439024,Reserva
SG,11.015151515151516,1.696969696969697,2.909090909090909,Reserva
SF,14.060975609756095,2.292682926829268,4.426829268292683,Role Player
SG,9.693548387096774,1.1290322580645162,2.5161290322580645,Reserva
SG,25.924050632911392,4.417721518987341,7.3164556962025316,All-Star
SF,10.765625,4.453125,4.34375,Role Player
C,4.478260869565218,0.2608695652173913,4.608695652173913,Reserva
SF,10.759036144578314,2.216867469879518,5.132530120481928,Role Player
SG,3.583333333333333,0.25,0.3333333333333333,Reserva
C,4.0,0.1538461538461538,3.423076923076923,Reserva
SF,3.261904761904762,0.5714285714285714,1.0714285714285714,Reserva
C,1.5,0.375,4.53125,Reserva
PF,10.055555555555555,1.3472222222222223,4.486111111111111,Reserva
PG,1.8571428571428568,0.7857142857142857,0.4047619047619047,Reserva
PF,8.441558441558442,0.5324675324675324,4.454545454545454,Reserva
C,8.716049382716049,0.9012345679012346,7.493827160493828,Role Player
C,6.6,0.3,3.066666666666667,Reserva
SG,15.134146341463415,1.4268292682926829,4.524390243902439,Role Player
PF,1.0,0.0,0.0,Reserva
C,1.4857142857142858,0.2,0.7428571428571429,Reserva
SF,8.96774193548387,1.0483870967741935,2.4838709677419355,Reserva
SG,15.634146341463415,3.0121951219512195,4.609756097560975,Role Player
SG,9.35593220338983,0.8813559322033898,4.762711864406779,Reserva
SG,1.5454545454545454,0.5454545454545454,0.7272727272727273,Reserva
PF,12.246913580246911,3.308641975308642,3.925925925925926,Role Player
C,8.53125,0.953125,7.9375,Role Player
SF,5.6875,1.03125,3.125,Reserva
SF,20.81159420289855,2.971014492753623,6.6231884057971016,Role Player
PF,7.029411764705882,1.5735294117647058,3.8676470588235294,Reserva
C,4.242857142857143,0.9857142857142858,3.085714285714286,Reserva
SF,22.146341463414632,4.817073170731708,4.280487804878049,Role Player
PF,10.40506329113924,1.5696202531645569,6.405063291139241,Role Player
PF,0.0,0.3333333333333333,0.3333333333333333,Reserva
PG,2.986842105263158,0.8947368421052632,1.236842105263158,Reserva
SF,4.5,1.0285714285714285,2.9714285714285715,Reserva
C,6.102564102564102,1.8205128205128205,4.294871794871795,Reserva
PG,2.0625,0.734375,0.921875,Reserva
C,1.6923076923076923,0.3076923076923077,1.7692307692307692,Reserva
PF,0.0,0.2,0.4,Reserva
PG,0.0,0.8888888888888888,0.6666666666666666,Reserva
SG,2.5866666666666664,0.8666666666666667,2.453333333333333,Reserva
PG,3.3846153846153846,1.7435897435897436,1.1025641025641026,Reserva
SG,3.074074074074074,0.8148148148148148,0.925925925925926,Reserva
PF,3.0508474576271185,0.7796610169491526,2.389830508474576,Reserva
SF,2.088888888888889,0.5111111111111111,1.6222222222222222,Reserva
PG,3.4722222222222223,1.4305555555555556,1.6527777777777777,Reserva
PF,0.0,0.0,0.5,Reserva
SG,3.333333333333333,0.5555555555555556,2.138888888888889,Reserva
PF,5.987012987012987,0.2467532467532467,4.753246753246753,Reserva
PF,3.1153846153846154,0.1538461538461538,1.1923076923076923,Reserva
SG,2.555555555555556,0.3888888888888889,0.8611111111111112,Reserva
SG,1.6666666666666667,0.3333333333333333,0.0,Reserva
SF,7.481481481481482,0.7037037037037037,5.0,Reserva
SG,6.79245283018868,1.320754716981132,1.8679245283018868,Reserva
PG,12.853658536585366,6.634146341463414,3.670731707317073,Role Player
SF,16.41891891891892,4.486486486486487,3.8513513513513513,Role Player
SG,21.542857142857144,4.514285714285714,3.6857142857142855,Role Player
C,5.582278481012659,0.3037974683544304,7.012658227848101,Role Player
SG,4.573770491803279,0.6557377049180327,1.3934426229508197,Reserva
PF,0.7659574468085106,0.1276595744680851,1.1702127659574468,Reserva
PG,10.78048780487805,7.670731707317073,2.451219512195122,Role Player
SF,19.166666666666668,1.9583333333333333,5.513888888888889,Role Player
PG,6.932203389830509,3.457627118644068,2.6271186440677967,Reserva
PF,13.48780487804878,0.951219512195122,8.792682926829269,Role Player
SG,6.450704225352113,2.943661971830986,2.0422535211267605,Reserva
SF,1.0,0.0,1.75,Reserva
PG,6.808510638297872,4.574468085106383,2.021276595744681,Reserva
C,1.2307692307692308,0.2692307692307692,1.0769230769230769,Reserva
SG,7.290909090909091,3.2181818181818183,3.036363636363636,Reserva
PF,9.656716417910449,0.6716417910447762,5.731343283582089,Role Player
SF,17.557692307692307,2.6153846153846154,4.634615384615385,Role Player
PF,8.388059701492537,0.9850746268656716,3.5522388059701493,Reserva
PG,17.22222222222222,7.407407407407407,3.4444444444444446,All-Star
PF,4.789473684210527,0.0789473684210526,4.342105263157895,Reserva
PF,10.106060606060606,1.696969696969697,8.015151515151516,Role Player
C,14.0,2.0,7.864197530864198,Role Player
SF,13.325,1.275,4.8625,Role Player
PG,7.7534246575342465,7.506849315068493,3.5616438356164384,Role Player
SG,3.117647058823529,0.1764705882352941,0.7058823529411765,Reserva
C,3.8840579710144927,0.7246376811594203,3.7971014492753614,Reserva
SF,5.95,0.9625,3.6375,Reserva
SG,5.625,0.75,2.0,Reserva
C,0.9333333333333332,0.0666666666666666,0.9333333333333332,Reserva
C,4.878787878787879,0.3939393939393939,3.696969696969697,Reserva
SF,3.888888888888889,1.123456790123457,2.234567901234568,Reserva
SF,6.6716417910447765,1.2985074626865671,2.8059701492537314,Reserva
SG,12.493150684931509,4.273972602739726,2.8493150684931505,Role Player
PF,15.891891891891891,1.2567567567567568,7.081081081081081,Role Player
PG,5.9125,2.9,1.475,Reserva
C,3.815384615384616,0.5538461538461539,3.4615384615384617,Reserva
SG,13.382978723404255,2.765957446808511,1.74468085106383,Reserva
PF,20.128205128205128,4.782051282051282,7.217948717948718,Role Player
C,4.417910447761194,0.9552238805970148,5.492537313432836,Reserva
C,6.931506849315069,1.643835616438356,15.424657534246576,All-Star
SF,4.680851063829787,0.4893617021276595,2.723404255319149,Reserva
PF,18.10810810810811,2.0675675675675675,7.405405405405405,Role Player
PG,7.151515151515151,4.636363636363637,2.6818181818181817,Role Player
PG,5.481012658227848,2.848101265822785,2.075949367088608,Reserva
PF,6.594936708860759,0.8607594936708861,7.582278481012659,Role Player
PF,23.01492537313433,5.432835820895522,10.507462686567164,All-Star
SG,15.173333333333334,3.28,5.253333333333333,Role Player
SF,1.648648648648649,0.7297297297297297,0.7567567567567568,Reserva
SG,16.671232876712327,3.4383561643835616,2.3972602739726026,Role Player
C,4.1875,0.125,4.5625,Reserva
SG,9.02777777777778,1.6805555555555556,2.958333333333333,Reserva
PG,6.96078431372549,2.843137254901961,1.3137254901960784,Reserva
PF,3.717391304347826,0.4565217391304347,2.260869565217391,Reserva
PG-SG,3.1956521739130435,2.0,1.5434782608695652,Reserva
C,6.172839506172839,1.0864197530864197,4.08641975308642,Reserva
PG,13.166666666666666,5.333333333333333,3.141025641025641,Role Player
SF,0.3333333333333333,0.0,0.3333333333333333,Reserva
SF,9.097560975609756,1.7073170731707317,4.658536585365853,Reserva
PG,1.3333333333333333,1.619047619047619,0.8571428571428571,Reserva
PG,12.092105263157896,8.302631578947368,2.789473684210526,Role Player
PG,9.52,4.666666666666667,2.6,Role Player
PF,9.732394366197184,1.3380281690140845,9.154929577464788,Role Player
SF,4.380952380952381,1.238095238095238,2.142857142857143,Reserva
C,3.9565217391304346,0.3188405797101449,2.7971014492753623,Reserva
PG,8.038461538461538,3.41025641025641,2.1923076923076925,Reserva
SF,5.5,0.8939393939393939,3.136363636363636,Reserva
SF,12.03658536585366,1.2682926829268293,4.365853658536586,Reserva
C,4.183098591549296,0.3380281690140845,3.183098591549296,Reserva
PF,0.7142857142857143,0.1428571428571428,0.1428571428571428,Reserva
C,2.1052631578947367,0.5,2.5,Reserva
PF,2.4150943396226414,0.2264150943396226,1.0,Reserva
SF,15.478260869565217,2.869565217391304,5.246376811594203,Role Player
C,11.385714285714286,1.1428571428571428,7.542857142857143,Role Player
SG,6.88135593220339,2.2033898305084745,2.7457627118644066,Reserva
C,4.439024390243903,0.2439024390243902,1.8780487804878048,Reserva
PF,16.28235294117647,2.047058823529412,7.517647058823529,Role Player
PF,4.2444444444444445,0.3555555555555555,2.6444444444444444,Reserva
SG,22.982142857142858,4.785714285714286,5.107142857142857,Role Player
PG,10.21951219512195,4.536585365853658,2.756097560975609,Role Player
PF,3.422535211267605,0.4929577464788732,4.197183098591549,Reserva
SG,13.607843137254902,4.470588235294118,3.5686274509803924,Role Player
PG,5.954545454545454,2.840909090909091,1.8409090909090908,Reserva
SG,7.9375,1.525,2.775,Reserva
SF,21.036585365853657,2.768292682926829,6.073170731707317,Role Player
C-PF,1.0,0.40625,1.625,Reserva
PG,19.6,5.0,4.618181818181818,Role Player
SG,2.696428571428572,0.25,0.7678571428571429,Reserva
PG,10.632911392405065,3.9367088607594938,2.8607594936708862,Role Player
PG,12.633802816901408,5.0,2.605633802816901,Role Player
PG,8.40625,3.484375,1.453125,Reserva
SF,5.753623188405797,1.2318840579710144,2.5217391304347827,Reserva
PF,9.833333333333334,1.2222222222222223,5.185185185185185,Reserva
PG,5.925925925925926,2.1604938271604937,1.6419753086419753,Reserva
PG,7.857142857142857,2.357142857142857,1.7571428571428571,Reserva
SF,4.5,1.263157894736842,3.973684210526316,Reserva
SG,6.0,0.0,0.0,Reserva
SG,10.76271186440678,5.796610169491525,3.457627118644068,Role Player
SG,6.157894736842105,2.5789473684210527,2.1578947368421053,Reserva
C,1.1428571428571428,0.1428571428571428,1.1428571428571428,Reserva
C,5.589041095890411,0.7945205479452054,4.917808219178082,Reserva
SF,8.468354430379748,1.2784810126582278,3.835443037974684,Reserva
C-PF,4.048387096774194,0.3225806451612903,3.0161290322580645,Reserva
PF,1.0,0.0,0.5,Reserva
SG,11.158536585365852,1.304878048780488,2.9390243902439024,Reserva
PG,1.8333333333333333,0.6666666666666666,0.6666666666666666,Reserva
SF,7.047619047619048,0.4285714285714285,1.9047619047619049,Reserva
PG,2.80327868852459,1.836065573770492,1.1147540983606556,Reserva
PG,18.365853658536587,5.414634146341464,3.3780487804878048,Role Player
PG,16.897435897435898,5.717948717948718,3.5384615384615383,Role Player
PG,5.92,2.786666666666666,1.56,Reserva
PF-C,3.951612903225808,0.8870967741935484,4.435483870967742,Reserva
C,10.28048780487805,0.9146341463414634,7.182926829268292,Role Player
SF,6.821917808219178,1.3424657534246576,4.342465753424658,Reserva
C,4.859154929577465,0.3943661971830985,3.943661971830986,Reserva
PF,15.493333333333334,1.9733333333333327,11.426666666666666,All-Star
C,3.625,0.9375,3.375,Reserva
C,11.48,1.04,7.426666666666667,Role Player
C,0.4444444444444444,0.1111111111111111,0.1111111111111111,Reserva
SF,6.890243902439025,1.3780487804878048,3.0853658536585367,Reserva
PF,0.8846153846153846,0.3461538461538461,1.6730769230769231,Reserva
SG,10.231707317073171,3.597560975609756,1.7439024390243902,Reserva
C-PF,0.9375,0.0625,1.4375,Reserva
C,3.3181818181818183,0.303030303030303,2.621212121212121,Reserva
PF,2.6666666666666665,0.4666666666666667,2.6,Reserva
PF,19.98550724637681,3.289855072463768,10.347826086956522,All-Star
PG,3.2777777777777777,1.4166666666666667,1.0,Reserva
PG,2.4615384615384617,1.3076923076923077,0.8461538461538461,Reserva
C,1.5555555555555556,0.1666666666666666,0.8333333333333334,Reserva
PF,1.0,0.0,1.6666666666666667,Reserva
SG,4.0344827586206895,0.5689655172413793,2.2413793103448274,Reserva
SF,5.254545454545455,1.1636363636363636,2.6545454545454548,Reserva
PF,10.87837837837838,1.5135135135135136,7.432432432432432,Role Player
PF,10.45,1.9375,8.625,Role Player
PG,2.0,0.6666666666666666,0.3333333333333333,Reserva
PG,2.95,2.05,0.925,Reserva
SG,23.95384615384616,5.076923076923077,5.523076923076923,All-Star
SG,3.0943396226415096,0.8490566037735849,1.9433962264150944,Reserva
SF,1.8636363636363635,0.3181818181818182,0.6818181818181818,Reserva
SF,9.161764705882351,1.8529411764705883,4.794117647058823,Reserva
SG,3.268292682926829,0.7804878048780488,1.7317073170731707,Reserva
SF,6.755555555555556,0.5111111111111111,1.3555555555555556,Reserva
PF,4.142857142857143,0.8163265306122449,2.020408163265306,Reserva
C,8.63888888888889,1.8333333333333333,10.09722222222222,Role Player
C,5.553846153846154,0.6923076923076923,3.2153846153846155,Reserva
PF,9.644736842105264,1.355263157894737,4.171052631578948,Reserva
SG,1.1875,0.125,0.375,Reserva
PG,4.4,2.4,2.2,Reserva
SG,4.2,0.4,1.1,Reserva
SG,22.534246575342465,4.767123287671233,4.780821917808219,Role Player
PG,19.790123456790123,7.308641975308642,3.345679012345679,All-Star
PF,6.057971014492754,1.0434782608695652,6.840579710144928,Role Player
PF,6.085714285714285,0.6571428571428571,7.714285714285714,Role Player
SF,7.632911392405063,1.7215189873417722,3.2911392405063293,Reserva
SG,10.134146341463415,4.2317073170731705,4.012195121951219,Role Player
PF,2.0,0.5,3.5,Reserva
PG,10.566666666666666,4.45,2.6,Role Player
PG,3.75,4.75,1.75,Reserva
C,7.970588235294118,1.3529411764705883,5.647058823529412,Role Player
PG,1.2727272727272727,0.6818181818181818,0.4545454545454545,Reserva
C,11.3,0.85,5.55,Role Player
C,5.950617283950617,0.9506172839506172,3.9012345679012346,Reserva
C,5.923076923076923,1.9615384615384608,5.128205128205129,Reserva
C,4.428571428571429,0.5714285714285714,2.8857142857142857,Reserva
PG,0.8235294117647058,1.411764705882353,0.3529411764705882,Reserva
PF,10.160714285714286,0.8035714285714286,3.125,Reserva
SG,17.2875,5.0625,3.5375,Role Player
PF,5.025974025974026,0.6753246753246753,3.155844155844156,Reserva
PF,14.657534246575343,0.9315068493150684,6.178082191780822,Role Player
SF,2.914285714285714,0.7571428571428571,1.2428571428571429,Reserva
C,7.951219512195122,0.2560975609756097,7.634146341463414,Role Player
C,12.33783783783784,0.8108108108108109,11.986486486486486,All-Star
PG,8.04225352112676,4.197183098591549,2.0,Reserva
SG,8.517857142857142,2.071428571428572,2.607142857142857,Reserva
C,8.85,1.7125,8.3875,Role Player
PG,22.86567164179105,7.477611940298507,4.283582089552239,All-Star
C,4.355263157894737,0.9473684210526316,5.2368421052631575,Reserva
SG,0.2352941176470588,0.2352941176470588,0.4705882352941176,Reserva
PF,1.25,0.0,1.25,Reserva
SF-SG,14.430379746835444,3.278481012658228,4.531645569620253,Reserva
C,3.23943661971831,0.6197183098591549,4.464788732394366,Reserva
SG,5.96969696969697,0.8484848484848485,1.7878787878787878,Reserva
SG,2.888888888888889,0.2222222222222222,1.4444444444444444,Reserva
SG,4.5,2.394736842105264,4.5,Reserva
PG,2.209302325581396,0.8837209302325582,0.6046511627906976,Reserva
PF,2.333333333333333,0.0,0.6666666666666666,Reserva
C,2.25,0.6071428571428571,3.5535714285714284,Reserva
C,9.876543209876544,5.333333333333333,5.716049382716049,Role Player
SG,9.352112676056338,1.9295774647887325,2.084507042253521,Reserva
C,4.513888888888889,0.6111111111111112,3.6805555555555554,Reserva
PG,6.206896551724138,2.2413793103448274,1.362068965517241,Reserva
PG,0.8,0.8666666666666667,0.4,Reserva
C,6.262295081967213,0.639344262295082,3.2131147540983607,Reserva
PF,22.28985507246377,3.0869565217391304,12.44927536231884,All-Star
SF,11.693333333333332,2.933333333333333,5.8933333333333335,Role Player
SF,6.212765957446808,1.1702127659574468,3.5531914893617023,Reserva
SF,0.7647058823529411,0.1764705882352941,0.1764705882352941,Reserva
PG,6.865671641791045,4.074626865671642,1.9253731343283584,Reserva
C,3.5161290322580645,0.5161290322580645,3.274193548387097,Reserva
PF,3.738095238095238,0.5238095238095238,2.4047619047619047,Reserva
PF,2.893333333333333,0.44,5.44,Reserva
