Player,Pos,PPG,APG,RPG,PPG_norm,APG_norm,RPG_norm,Score,Label
Etan Thomas,PF,4.789473684210527,0.0789473684210526,4.342105263157895,0.13256882447424453,0.005430242272347533,0.23271413828689372,0.16357069405028457,Reserva
Kenny Thomas,PF,10.106060606060606,1.696969696969697,8.015151515151516,0.2797277243693141,0.11672278338945005,0.42957021192315314,0.330198226999254,Role Player
Kurt Thomas,C,14.0,2.0,7.864197530864198,0.38750887154009933,0.13756613756613756,0.42147986766723156,0.38289719581898246,Role Player
Tim Thomas,SF,13.325,1.275,4.8625,0.3688254080908445,0.08769841269841269,0.2606045751633987,0.2747227174877521,Role Player
Jamaal Tinsley,PG,7.7534246575342465,7.506849315068493,3.5616438356164384,0.21460863140087694,0.5163441327824889,0.19088548661473723,0.36429022485237594,Role Player
Oscar Torres,SG,3.117647058823529,0.1764705882352941,0.7058823529411765,0.08629399240178681,0.012138188608776843,0.03783160322952711,0.04693919305013088,Reserva
Robert Traylor,C,3.8840579710144927,0.7246376811594203,3.7971014492753614,0.10750763723886814,0.04984280346599187,0.2035047835559344,0.1593394416518203,Reserva
Gary Trent,SF,5.95,0.9625,3.6375,0.16469127040454223,0.0662037037037037,0.1949509803921569,0.15558465556003967,Reserva
Jeff Trepagnier,SG,5.625,0.75,2.0,0.15569552874378992,0.051587301587301584,0.10718954248366014,0.10435104062916864,Reserva
Cezary Trybanski,C,0.9333333333333332,0.0666666666666666,0.9333333333333332,0.025833924769339954,0.004585537918871247,0.05002178649237472,0.03822180311811395,Reserva
Jake Tsakalidis,C,4.878787878787879,0.3939393939393939,3.696969696969697,0.13504097038518614,0.02709636042969376,0.19813824519706874,0.16210487427676645,Reserva
Nikoloz Tskitishvili,SF,3.888888888888889,1.123456790123457,2.234567901234568,0.10764135320558314,0.0772748056698674,0.119761155491003,0.10580997449833696,Reserva
