Player,Pos,PPG,APG,RPG
Chris Duhon,PG,2.450980392156863,2.313725490196078,1.0196078431372548
Tim Duncan,C,13.447368421052632,2.671052631578948,8.921052631578947
Mike Dunleavy,SG,11.18032786885246,1.721311475409836,4.524590163934426
Ronald Dupree,SF,0.6666666666666666,0.3333333333333333,1.0
Kevin Durant,SF,27.705128205128204,2.743589743589744,6.833333333333333
Devin Ebanks,SG,3.1,0.1,1.35
Wayne Ellington,SG,6.612903225806452,1.1612903225806452,1.7419354838709675
Monta Ellis,SG,24.1125,5.625,3.5125
Francisco Elson,C,2.161290322580645,0.532258064516129,1.85483870967742
Melvin Ely,C,2.3,0.4666666666666667,2.466666666666667
Semih Erden,C,3.975609756097561,0.4878048780487805,2.8780487804878048
Jeremy Evans,SF,3.63265306122449,0.4897959183673469,1.9795918367346936
Maurice Evans,SF,6.315068493150685,0.6164383561643836,2.136986301369863
Reggie Evans,PF,4.4,1.2666666666666666,11.5
Tyreke Evans,SG,17.75438596491228,5.596491228070176,4.824561403508772
Patrick Ewing,SF,0.4285714285714285,0.2857142857142857,0.2857142857142857
Christian Eyenga,SF,6.886363636363637,0.7954545454545454,2.7954545454545454
Jordan Farmar,PG,9.602739726027398,5.041095890410959,2.3698630136986303
Derrick Favors,PF,6.833333333333333,0.5,5.282051282051282
Raymond Felton,PG-SG,15.52,8.333333333333334,3.5866666666666664
Rudy Fernandez,SG,8.564102564102564,2.4743589743589745,2.2051282051282053
Kyrylo Fesenko,C,2.0,0.3396226415094339,2.037735849056604
Landry Fields,SG,9.71951219512195,1.8902439024390243,6.353658536585366
Derek Fisher,PG,6.804878048780488,2.731707317073171,1.853658536585366
Jonny Flynn,PG,5.264150943396227,3.4339622641509435,1.4528301886792452
Gary Forbes,SF,5.174603174603175,0.7777777777777778,1.8412698412698407
T.J. Ford,PG,5.439024390243903,3.4390243902439024,1.975609756097561
Jeff Foster,C,3.3392857142857144,0.8214285714285714,6.25
Randy Foye,SG,9.77777777777778,2.6984126984126986,1.6349206349206349
Channing Frye,PF,12.675324675324676,1.2467532467532467,6.662337662337662
Dan Gadzuric,C-PF,2.8095238095238093,0.3333333333333333,3.2142857142857144
Sundiata Gaines,PG,4.625,1.75,1.5833333333333333
Danilo Gallinari,PF-SF,15.64516129032258,1.6774193548387095,4.919354838709677
Francisco Garcia,SF,9.655172413793103,1.2241379310344829,2.293103448275862
Kevin Garnett,PF,14.873239436619718,2.408450704225352,8.887323943661972
Marc Gasol,C,11.74074074074074,2.469135802469136,7.024691358024692
Pau Gasol,C,18.79268292682927,3.3292682926829267,10.195121951219512
Rudy Gay,SF,19.796296296296298,2.833333333333333,6.222222222222222
Alonzo Gee,SG,5.910714285714286,0.6785714285714286,3.25
Paul George,SG,7.80327868852459,1.0655737704918034,3.672131147540984
Daniel Gibson,SG,11.64179104477612,3.0,2.64179104477612
Taj Gibson,PF,7.1125,0.725,5.725
Manu Ginobili,SG,17.4125,4.9125,3.6875
Ryan Gomes,SF,7.197368421052632,1.5526315789473684,3.3421052631578947
Drew Gooden,PF,11.314285714285717,1.3428571428571427,6.8
Ben Gordon,SG,11.231707317073171,2.0853658536585367,2.3780487804878048
Eric Gordon,SG,22.267857142857142,4.357142857142857,2.9285714285714284
Marcin Gortat,C,10.2125,0.875,7.8875
Joey Graham,SF,5.17948717948718,0.4615384615384615,2.1538461538461537
Stephen Graham,SG,3.3559322033898304,0.6779661016949152,2.0847457627118646
Danny Granger,SF,20.53164556962025,2.569620253164557,5.379746835443038
Aaron Gray,C,3.1463414634146343,0.3902439024390244,4.170731707317073
Danny Green,SG,5.125,0.25,1.875
Jeff Green,PF-SF,13.306666666666668,1.44,4.8
Willie Green,SG,8.727272727272727,0.961038961038961,2.090909090909091
Donte Greene,SF,5.797101449275362,0.6956521739130435,2.130434782608696
Orien Greene,SG,1.0,0.3333333333333333,0.0
Blake Griffin,PF,22.5,3.804878048780488,12.060975609756095
Hamed Haddadi,C,2.419354838709677,0.1612903225806451,2.193548387096774
Richard Hamilton,SG,14.127272727272729,3.109090909090909,2.290909090909091
Tyler Hansbrough,PF,10.957142857142856,0.5857142857142857,5.228571428571429
Luke Harangody,PF,3.938775510204082,0.6122448979591837,2.9183673469387754
James Harden,SG,12.170731707317072,2.1463414634146343,3.109756097560976
Al Harrington,PF,10.47945205479452,1.3835616438356164,4.5479452054794525
Devin Harris,PG,15.19718309859155,7.084507042253521,2.380281690140845
Manny Harris,SG,5.944444444444445,1.5740740740740742,2.592592592592593
Mike Harris,PF,2.0,0.25,1.25
Udonis Haslem,PF,8.0,0.4615384615384615,8.153846153846153
Spencer Hawes,C,7.209876543209877,1.4938271604938271,5.7407407407407405
Chuck Hayes,C,7.864864864864865,2.72972972972973,8.094594594594595
Gordon Hayward,SF,5.388888888888889,1.125,1.930555555555556
Lazar Hayward,SF,3.809523809523809,0.6666666666666666,1.6666666666666667
Brendan Haywood,C,4.444444444444445,0.2638888888888889,5.222222222222222
Luther Head,PG,5.555555555555555,1.9444444444444444,1.6666666666666667
Gerald Henderson,SG,9.602941176470589,1.4852941176470589,3.044117647058824
Xavier Henry,SG,4.342105263157895,0.4736842105263157,0.9736842105263158
Roy Hibbert,C,12.65432098765432,2.049382716049383,7.530864197530864
J.J. Hickson,C,13.8125,1.1375,8.6875
Nene Hilario,C,14.546666666666669,1.9866666666666664,7.613333333333333
George Hill,PG,11.63157894736842,2.539473684210526,2.6184210526315788
Grant Hill,SF,13.2,2.5,4.225
Jordan Hill,C,5.638888888888889,0.4027777777777778,4.25
Kirk Hinrich,SG-PG,10.23611111111111,4.0,2.5277777777777777
Jrue Holiday,PG,13.96341463414634,6.475609756097561,4.048780487804878
Ryan Hollins,C,5.328571428571428,0.3714285714285714,2.657142857142857
Al Horford,C,15.2987012987013,3.4545454545454546,9.324675324675324
Eddie House,SG,6.464285714285714,1.1071428571428572,1.6428571428571428
Dwight Howard,C,22.871794871794872,1.3717948717948718,14.076923076923077
Josh Howard,SF,8.444444444444445,1.3333333333333333,4.111111111111111
Juwan Howard,PF,2.43859649122807,0.4035087719298245,2.1403508771929824
Lester Hudson,PG,1.6363636363636365,1.5454545454545454,0.4545454545454545
Kris Humphries,PF,10.013513513513514,1.135135135135135,10.41891891891892
Serge Ibaka,PF,9.853658536585366,0.2682926829268293,7.585365853658536
Andre Iguodala,SF,14.1044776119403,6.298507462686567,5.776119402985074
Zydrunas Ilgauskas,C,5.0,0.3611111111111111,3.986111111111111
Didier Ilunga-Mbenga,C,1.4390243902439024,0.1463414634146341,2.097560975609756
Ersan Ilyasova,PF,9.516666666666667,0.9333333333333332,6.083333333333333
Royal Ivey,SG,1.64,0.28,0.64
Jarrett Jack,SG-PG,8.855421686746988,2.915662650602409,2.0843373493975905
Darnell Jackson,PF,3.169491525423729,0.2372881355932203,1.5932203389830508
Stephen Jackson,SG,18.507462686567163,3.5970149253731343,4.537313432835821
Damion James,SF,4.4,0.8,3.4
LeBron James,SF,26.72151898734177,7.012658227848101,7.468354430379747
Antawn Jamison,PF,18.035714285714285,1.6607142857142858,6.696428571428571
Othyus Jeffers,SG,5.470588235294118,1.1764705882352942,3.941176470588236
Al Jefferson,C,18.634146341463413,1.817073170731708,9.682926829268292
Richard Jefferson,SF,11.0,1.3209876543209875,3.8271604938271606
Jared Jeffries,PF,1.761904761904762,0.8571428571428571,2.761904761904762
Brandon Jennings,PG,16.174603174603174,4.841269841269841,3.7142857142857135
Eugene Jeter,PG,4.112903225806452,2.6129032258064515,1.1290322580645162
Yi Jianlian,PF,5.634920634920635,0.3968253968253968,3.936507936507936
Amir Johnson,PF,9.555555555555555,1.125,6.402777777777778
Armon Johnson,PG,2.894736842105264,1.1842105263157894,0.9473684210526316
Chris Johnson,C,2.357142857142857,0.2142857142857142,2.2857142857142856
James Johnson,SF,7.131578947368421,2.3421052631578947,3.736842105263158
Joe Johnson,SG,18.22222222222222,4.694444444444445,4.041666666666667
Trey Johnson,SG,4.25,1.375,0.875
Wesley Johnson,SG,8.974683544303797,1.873417721518988,3.037974683544304
Dahntay Jones,SG,6.288888888888889,0.7333333333333333,1.4444444444444444
Dominique Jones,SG,2.333333333333333,1.0555555555555556,1.3888888888888888
James Jones,SF,5.864197530864198,0.5308641975308642,1.9753086419753083
Solomon Jones,C,3.5641025641025643,0.7692307692307693,2.8974358974358974
DeAndre Jordan,C,7.075,0.525,7.1875
Chris Kaman,C,12.40625,1.4375,7.03125
Jason Kapono,SF,0.6666666666666666,0.1666666666666666,0.4583333333333333
Jason Kidd,PG,7.875,8.1875,4.3875
Andrei Kirilenko,SF,11.71875,3.0,5.109375
Linas Kleiza,SF,11.17948717948718,1.0256410256410255,4.538461538461538
Kyle Korver,SG,8.304878048780488,1.5121951219512195,1.829268292682927
Kosta Koufos,C,3.2,0.14,2.6
Nenad Krstic,C,8.098591549295774,0.380281690140845,4.71830985915493
Carl Landry,PF,11.88157894736842,0.8289473684210527,4.565789473684211
Acie Law,PG,4.215686274509804,1.6470588235294117,1.2352941176470589
Gani Lawal,PF,0.0,0.0,0.0
Ty Lawson,PG,11.6625,4.7125,2.6125
Courtney Lee,SG,8.296296296296296,1.2345679012345678,2.580246913580247
David Lee,PF,16.47945205479452,3.191780821917808,9.780821917808218
Rashard Lewis,SF-PF,11.719298245614034,1.6140350877192982,5.087719298245614
Jeremy Lin,PG,2.6206896551724137,1.4482758620689655,1.1724137931034482
Shaun Livingston,PG,6.561643835616438,2.246575342465753,2.041095890410959
Brook Lopez,C,20.402439024390244,1.5731707317073171,5.951219512195122
Robin Lopez,C,6.447761194029851,0.1194029850746268,3.2238805970149254
Kevin Love,PF,20.21917808219178,2.52054794520548,15.232876712328768
Kyle Lowry,PG,13.48,6.666666666666667,4.12
John Lucas,PG,1.0,0.5,0.0
Corey Maggette,SF,12.014925373134329,1.2537313432835822,3.5970149253731343
Jamaal Magloire,C,1.9444444444444444,0.1666666666666666,3.388888888888889
Ian Mahinmi,C,3.0892857142857144,0.1428571428571428,2.142857142857143
Shawn Marion,SF,12.4875,1.375,6.8875
Sean Marks,C,1.5517241379310345,0.1379310344827586,1.3793103448275863
Cartier Martin,SF,4.019230769230769,0.3461538461538461,1.4230769230769231
Kenyon Martin,PF,8.625,2.270833333333333,6.1875
Kevin Martin,SG,23.45,2.475,3.225
Roger Mason,SG,2.8846153846153846,0.7692307692307693,1.6538461538461535
Wesley Matthews,SG,15.853658536585366,2.0,3.1463414634146343
Jason Maxiell,PF,4.157894736842105,0.2982456140350877,3.0350877192982457
Eric Maynor,PG,4.243902439024391,2.902439024390244,1.475609756097561
O.J. Mayo,SG,11.309859154929578,2.0422535211267605,2.3943661971830985
Luc Mbah,PF,6.69620253164557,0.8607594936708861,5.316455696202532
Antonio McDyess,PF,5.342465753424658,1.1506849315068493,5.410958904109589
JaVale McGee,C,10.10126582278481,0.4810126582278481,8.025316455696203
Tracy McGrady,SG,7.972222222222222,3.5,3.486111111111111
Dominic McGuire,SF,3.3461538461538463,0.8269230769230769,3.826923076923077
Josh McRoberts,PF,7.402777777777778,2.083333333333333,5.305555555555555
Jodie Meeks,SG,10.45945945945946,1.054054054054054,2.310810810810811
Pops Mensah-Bonsu,PF,0.2857142857142857,0.2857142857142857,1.5714285714285714
C.J. Miles,SF,12.82051282051282,1.7307692307692308,3.269230769230769
Darko Milicic,C,8.782608695652174,1.5072463768115942,5.217391304347826
Andre Miller,PG,12.703703703703704,6.987654320987654,3.728395061728395
Brad Miller,C,6.366666666666666,2.4166666666666665,3.7
Mike Miller,SG,5.560975609756097,1.2439024390243902,4.487804878048781
Patty Mills,PG,5.515625,1.703125,0.796875
Paul Millsap,PF,17.30263157894737,2.460526315789474,7.618421052631579
Yao Ming*,C,10.2,0.8,5.4
Nazr Mohammed,C,7.133333333333334,0.3066666666666666,4.906666666666666
Greg Monroe,C,9.3875,1.3125,7.5125
Jamario Moon,SF,4.322033898305085,0.8813559322033898,2.796610169491525
Anthony Morrow,SG,13.172413793103448,1.1724137931034482,2.9655172413793105
Timofey Mozgov,C,3.6222222222222222,0.3333333333333333,2.688888888888889
Byron Mullens,PF,1.9230769230769231,0.0,1.8461538461538465
Troy Murphy,PF,3.1142857142857143,0.6571428571428571,3.2285714285714286
Hamady N'Diaye,C,0.875,0.0,0.4375
Eduardo Najera,PF,2.225806451612903,0.6451612903225806,1.4193548387096775
Steve Nash,PG,14.746666666666666,11.4,3.466666666666667
Gary Neal,SG,9.7875,1.2,2.45
Jameer Nelson,PG,13.11842105263158,6.0,2.973684210526316
Joakim Noah,C,11.6875,2.2291666666666665,10.375
Andres Nocioni,SF,6.055555555555555,0.8333333333333334,3.1296296296296298
Steve Novak,SF,3.466666666666667,0.1,0.9333333333333332
Dirk Nowitzki,PF,23.02739726027397,2.602739726027397,7.027397260273973
Jermaine O'Neal,C,5.375,0.5,3.6666666666666665
Shaquille O'Neal*,C,9.216216216216216,0.7027027027027027,4.8108108108108105
Fabricio Oberto,C,1.4,0.0,1.4
Lamar Odom,PF,14.390243902439025,3.0365853658536586,8.658536585365853
Emeka Okafor,C,10.34722222222222,0.5833333333333334,9.5
Mehmet Okur,C,4.923076923076923,1.4615384615384617,2.3076923076923075
Travis Outlaw,SF,9.21951219512195,1.024390243902439,3.963414634146341
Larry Owens,SF,3.333333333333333,0.6666666666666666,1.25
Zaza Pachulia,C,4.417721518987341,0.7341772151898734,4.215189873417722
Anthony Parker,SF,8.333333333333334,3.0277777777777777,3.0277777777777777
Tony Parker,PG,17.53846153846154,6.576923076923077,3.051282051282051
Patrick Patterson,PF,6.307692307692308,0.7884615384615384,3.8461538461538463
Chris Paul,PG,15.85,9.775,4.0875
Sasha Pavlovic,SF-SG,2.4516129032258065,0.5161290322580645,1.032258064516129
Nikola Pekovic,C,5.523076923076923,0.4153846153846154,2.9692307692307693
Kendrick Perkins,C,6.0,0.896551724137931,8.0
Morris Peterson,SG,1.0,0.25,0.75
Johan Petro,C,3.5454545454545454,0.5714285714285714,2.7532467532467533
Paul Pierce,SF,18.8875,3.25,5.375
Mickael Pietrus,SG-SF,7.192982456140351,0.5789473684210527,2.210526315789474
Dexter Pittman,C,1.0,0.0,1.5
Quincy Pondexter,SF,2.8484848484848486,0.4242424242424242,1.3333333333333333
James Posey,SF,4.8979591836734695,0.6938775510204082,3.0
Leon Powe,C-PF,5.266666666666667,0.2333333333333333,2.1
Josh Powell,PF,4.148148148148148,0.4074074074074074,2.5
A.J. Price,PG,6.46,2.22,1.44
Ronnie Price,SG,3.3389830508474576,0.9491525423728814,1.0338983050847457
Tayshaun Prince,SF,14.076923076923077,2.7564102564102564,4.217948717948718
Joel Przybilla,C,1.7777777777777777,0.3611111111111111,4.027777777777778
Chris Quinn,PG,1.975609756097561,1.024390243902439,0.6097560975609756
Vladimir Radmanovic,PF,5.054054054054054,1.0675675675675675,2.864864864864865
Anthony Randolph,C-PF,7.625,0.825,4.0
Zach Randolph,PF,20.05333333333333,2.1733333333333333,12.186666666666667
Theo Ratliff,C,0.2,0.3,1.3
Andy Rautins,SG,1.6,0.6,0.2
Michael Redd,SG,4.4,1.2,0.8
J.J. Redick,SG,10.05084745762712,1.728813559322034,1.915254237288136
Jason Richardson,SG,15.6125,1.8375,4.1375
Quentin Richardson,SF,4.368421052631579,0.6666666666666666,3.12280701754386
Luke Ridnour,PG,11.830985915492958,5.408450704225352,2.8028169014084505
Nate Robinson,PG,6.796610169491525,1.88135593220339,1.5254237288135593
Rajon Rondo,PG,10.602941176470589,11.176470588235292,4.367647058823529
Derrick Rose,PG,25.012345679012345,7.691358024691358,4.074074074074074
Quinton Ross,SF,1.5833333333333333,0.2777777777777778,0.8333333333333334
Brandon Roy,SG,12.191489361702128,2.74468085106383,2.574468085106383
Brandon Rush,SG,9.059701492537313,0.9253731343283582,3.238805970149253
John Salmons,SG,14.027397260273972,3.452054794520548,3.643835616438356
Samardo Samuels,PF,7.783783783783784,0.4594594594594595,4.27027027027027
Larry Sanders,C,4.333333333333333,0.2666666666666666,2.966666666666667
Brian Scalabrine,PF,1.1111111111111112,0.3333333333333333,0.4444444444444444
Luis Scola,PF,18.27027027027027,2.5,8.18918918918919
Thabo Sefolosha,SG,5.075949367088608,1.4050632911392404,4.379746835443038
Kevin Seraphin,PF,2.655172413793104,0.1724137931034483,2.6206896551724137
Ramon Sessions,PG,13.271604938271604,5.172839506172839,3.1481481481481484
Mustafa Shakur,PG,2.3181818181818183,1.1363636363636365,1.0
Garret Siler,C,2.142857142857143,0.1428571428571428,1.3333333333333333
Bobby Simmons,SF,0.0,1.0,0.0
Brian Skinner,C,0.0,0.0,0.0
Craig Smith,PF,5.375,0.6458333333333334,2.4375
Ish Smith,PG,2.3488372093023258,1.837209302325581,1.0930232558139534
J.R. Smith,SF,12.265822784810126,2.2151898734177213,4.075949367088608
Jason Smith,C,4.298701298701299,0.4675324675324675,3.1298701298701297
Joe Smith,PF,0.5,0.25,1.3125
Josh Smith,PF,16.545454545454547,3.311688311688312,8.532467532467532
Darius Songaila,C,1.6,0.2,1.0
Marreese Speights,C,5.375,0.46875,3.28125
Tiago Splitter,C,4.633333333333334,0.4333333333333333,3.35
Jerry Stackhouse,SG,1.7142857142857142,0.4285714285714285,1.0
Lance Stephenson,SG,3.083333333333333,1.75,1.5
DeShawn Stevenson,SG,5.319444444444445,1.0694444444444444,1.4722222222222223
Peja Stojakovic,SF,8.484848484848484,0.8787878787878788,2.272727272727273
Amar'e Stoudemire,C,25.26923076923077,2.58974358974359,8.153846153846153
Rodney Stuckey,PG,15.457142857142856,5.1571428571428575,3.085714285714286
DaJuan Summers,SF,3.363636363636364,0.0909090909090909,0.5454545454545454
Pape Sy,SF,2.333333333333333,0.6666666666666666,1.0
Jermaine Taylor,SG,6.5588235294117645,0.9411764705882352,1.8235294117647056
Jeff Teague,PG,5.1571428571428575,1.9714285714285715,1.457142857142857
Sebastian Telfair,PG,7.1891891891891895,3.0,1.4594594594594594
Garrett Temple,PG-SG,2.375,1.3333333333333333,0.9583333333333334
Jason Terry,SG,15.768292682926829,4.073170731707317,1.8658536585365848
Hasheem Thabeet,C,1.127659574468085,0.0851063829787234,1.5957446808510638
Etan Thomas,C,2.4615384615384617,0.1538461538461538,1.7692307692307692
Kurt Thomas,PF,4.057692307692308,1.1538461538461535,5.788461538461538
Tyrus Thomas,C,10.21951219512195,0.7073170731707317,5.463414634146342
Jason Thompson,PF,8.84,1.1733333333333331,6.053333333333334
Al Thornton,SF-PF,7.380281690140845,0.8732394366197183,3.0
Marcus Thornton,SG,12.780821917808218,1.8493150684931507,3.5342465753424657
Anthony Tolliver,SF,6.676923076923077,1.2615384615384615,4.538461538461538
Ronny Turiaf,C,4.171875,1.4375,3.234375
Hedo Turkoglu,SF-PF,10.82716049382716,4.234567901234568,4.395061728395062
Evan Turner,SG,7.243589743589744,2.0384615384615383,3.923076923076923
Ekpe Udoh,C,4.068965517241379,0.6896551724137931,3.1206896551724137
Ime Udoka,SF,0.7,0.65,0.95
Beno Udrih,PG,13.746835443037977,4.886075949367089,3.354430379746836
Ben Uzoh,PG,3.761904761904762,1.6428571428571428,1.4523809523809523
Anderson Varejao,C,9.096774193548388,1.4516129032258065,9.709677419354838
Greivis Vasquez,SG,3.557142857142857,2.157142857142857,1.042857142857143
Charlie Villanueva,PF,11.052631578947368,0.631578947368421,3.881578947368421
Sasha Vujacic,SG,9.791044776119405,1.9701492537313432,2.776119402985074
Dwyane Wade,SG,25.539473684210527,4.552631578947368,6.381578947368421
Von Wafer,SG,3.1724137931034484,0.603448275862069,0.8448275862068966
Henry Walker,SG,4.885245901639344,0.5573770491803278,2.0
John Wall,PG,16.391304347826086,8.318840579710145,4.594202898550725
Ben Wallace,C,2.851851851851852,1.3333333333333333,6.481481481481482
Gerald Wallace,SF-PF,15.67605633802817,2.436619718309859,8.014084507042254
Luke Walton,SF,1.6851851851851851,1.148148148148148,1.2407407407407407
Willie Warren,PG,1.947368421052632,1.4210526315789471,0.631578947368421
Hakim Warrick,PF,8.3625,0.8625,3.7
C.J. Watson,PG,4.939024390243903,2.268292682926829,1.146341463414634
Earl Watson,PG,4.2875,3.475,2.275
Kyle Weaver,SG,5.6,1.4,2.0
Martell Webster,SF,9.847826086956522,1.1521739130434785,3.1956521739130435
Sonny Weems,SF,9.23728813559322,1.7627118644067796,2.593220338983051
David West,PF,18.88571428571429,2.342857142857143,7.557142857142857
Delonte West,PG,5.625,2.6666666666666665,1.5416666666666667
Mario West,SG,3.6666666666666665,1.6666666666666667,1.8333333333333333
Russell Westbrook,PG,21.865853658536587,8.170731707317072,4.621951219512195
D.J. White,C-PF,5.702127659574468,0.4042553191489361,3.3617021276595747
Hassan Whiteside,C,0.0,0.0,0.0
Chris Wilcox,PF,7.43859649122807,0.7543859649122807,4.754385964912281
Damien Wilkins,SF,3.4615384615384617,0.7884615384615384,1.7307692307692308
Deron Williams,PG,20.13846153846153,10.261538461538462,4.0
Jason Williams,PG,2.0,1.9259259259259256,1.1111111111111112
Jawad Williams,SF,4.0,0.8461538461538461,1.8461538461538465
Lou Williams,SG,13.693333333333332,3.36,1.9866666666666664
Marvin Williams,SF,10.4,1.353846153846154,4.815384615384615
Mo Williams,PG,14.0,6.551724137931035,2.6379310344827585
Reggie Williams,SF,9.225,1.5125,2.7
Shawne Williams,PF,7.09375,0.734375,3.734375
Shelden Williams,PF,4.47457627118644,0.5423728813559322,4.627118644067797
Terrence Williams,SG,5.047619047619048,1.809523809523809,2.4285714285714284
Metta World,SF,8.5,2.1341463414634148,3.256097560975609
Antoine Wright,SG,0.2857142857142857,0.0,0.4285714285714285
Brandan Wright,PF,3.810810810810811,0.3243243243243243,2.4054054054054053
Dorell Wright,SF,16.390243902439025,2.951219512195122,5.2560975609756095
Julian Wright,SF,3.615384615384616,1.1153846153846154,2.269230769230769
Nick Young,SG,17.421875,1.171875,2.71875
Sam Young,SF,7.333333333333333,0.9102564102564102,2.3974358974358974
Thaddeus Young,PF,12.74390243902439,1.0,5.2926829268292686
Jeff Adrien,PF,2.625,0.125,2.75
Arron Afflalo,SG,15.209677419354838,2.403225806451613,3.177419354838709
Blake Ahearn,PG,2.5,0.25,0.5
Solomon Alabi,C,2.357142857142857,0.2142857142857142,3.357142857142857
Cole Aldrich,C,2.1923076923076925,0.1153846153846153,1.8461538461538465
LaMarcus Aldridge,PF,21.654545454545456,2.4363636363636365,8.036363636363637
Lavoy Allen,PF,4.121951219512195,0.8292682926829268,4.170731707317073
Ray Allen,SG,14.23913043478261,2.369565217391304,3.0869565217391304
Tony Allen,SG,9.79310344827586,1.362068965517241,4.017241379310345
Morris Almond,SG,3.5,0.5,2.0
Al-Farouq Aminu,SF,6.045454545454546,1.0,4.666666666666667
Lou Amundson,PF,3.55,0.2333333333333333,3.7
Chris Andersen,C,5.25,0.1875,4.625
Alan Anderson,SF,9.588235294117649,1.5294117647058822,2.0
James Anderson,SG,3.725490196078432,0.803921568627451,1.5490196078431373
Ryan Anderson,PF,16.065573770491802,0.8852459016393442,7.721311475409836
Carmelo Anthony,SF,22.63636363636364,3.636363636363636,6.254545454545455
Joel Anthony,C,3.421875,0.140625,3.90625
Gilbert Arenas,PG,4.235294117647059,1.0588235294117647,1.0588235294117647
Trevor Ariza,SF,10.829268292682928,3.292682926829268,5.243902439024391
Omer Asik,C,3.106060606060606,0.4848484848484848,5.303030303030303
D.J. Augustin,PG,11.083333333333334,6.395833333333333,2.270833333333333
Gustavo Ayon,PF,5.907407407407407,1.3703703703703705,4.907407407407407
Jeff Ayres,C,1.7,0.2,1.65
Kelenna Azubuike,SG,2.333333333333333,0.0,0.0
Luke Babbitt,SF,5.05,0.4,2.375
Renaldo Balkman,SF,3.0,0.3571428571428571,1.8571428571428568
Leandro Barbosa,SG,11.0625,1.5,2.0
J.J. Barea,PG,11.292682926829269,5.658536585365853,2.7804878048780486
Andrea Bargnani,C,19.451612903225808,1.967741935483871,5.548387096774194
Matt Barnes,SF,7.7936507936507935,2.0,5.4603174603174605
Earl Barron,C,2.0,0.0,0.5
Brandon Bass,PF,12.508474576271189,0.9322033898305084,6.186440677966102
Tony Battie,C,1.5555555555555556,0.5925925925925926,2.4814814814814814
Shane Battier,SF,4.7846153846153845,1.2615384615384615,2.4
Nicolas Batum,SF,13.864406779661016,1.423728813559322,4.593220338983051
Jerryd Bayless,PG,11.387096774193548,3.806451612903226,2.129032258064516
Michael Beasley,SF,11.51063829787234,0.9574468085106383,4.404255319148936
Rodrigue Beaubois,PG,8.90566037735849,2.8679245283018866,2.849056603773585
Marco Belinelli,SG,11.818181818181818,1.5303030303030305,2.606060606060606
Raja Bell,SG,6.382352941176471,1.1176470588235294,1.4411764705882353
Keith Benson,C,0.0,0.0,1.0
Mike Bibby,PG,2.641025641025641,2.051282051282051,1.5128205128205128
Andris Biedrins,C,1.680851063829787,0.3404255319148936,3.74468085106383
Chauncey Billups,SG,14.95,4.0,2.5
Bismack Biyombo,C,5.190476190476191,0.4285714285714285,5.841269841269841
DeJuan Blair,PF,9.546875,1.21875,5.484375
Steve Blake,PG,5.2075471698113205,3.30188679245283,1.6037735849056605
Andray Blatche,PF,8.5,1.0769230769230769,5.769230769230769
Eric Bledsoe,PG,3.3,1.65,1.625
Keith Bogans,SF,4.2,0.6,2.2
Andrew Bogut,C,11.333333333333334,2.583333333333333,8.333333333333334
Matt Bonner,PF,6.6,0.9384615384615383,3.292307692307692
Trevor Booker,PF,8.38,0.8,6.5
Carlos Boozer,PF,15.015151515151516,1.893939393939394,8.545454545454545
Chris Bosh,PF,17.982456140350877,1.8070175438596487,7.929824561403507
Earl Boykins,PG,4.875,2.125,1.375
Craig Brackins,PF,1.5714285714285714,0.5714285714285714,1.0714285714285714
Avery Bradley,PG,7.5625,1.359375,1.796875
Elton Brand,C,10.983333333333333,1.6166666666666667,7.15
Corey Brewer,SF,8.898305084745763,1.4915254237288136,2.542372881355932
Ronnie Brewer,SG,6.893939393939394,2.075757575757576,3.5
Jon Brockman,PF,1.0571428571428572,0.2571428571428571,2.142857142857143
MarShon Brooks,SG,12.642857142857142,2.3392857142857144,3.571428571428572
Derrick Brown,SF,8.061538461538461,1.0307692307692309,3.630769230769231
Kwame Brown,C,6.333333333333333,0.4444444444444444,6.333333333333333
Shannon Brown,SG,11.016949152542374,1.1694915254237288,2.6610169491525424
Kobe Bryant,SG,27.86206896551724,4.551724137931035,5.396551724137931
Chase Budinger,SF,9.620689655172416,1.2758620689655171,3.7413793103448274
Alec Burks,SG,7.203389830508475,0.9322033898305084,2.23728813559322
Caron Butler,SF,11.952380952380953,1.238095238095238,3.65079365079365
Jimmy Butler,SG,2.595238095238096,0.3333333333333333,1.3333333333333333
Rasual Butler,SF,3.235294117647059,0.5588235294117647,1.9411764705882355
Derrick Byars,PF,5.0,0.5,5.5
Andrew Bynum,C,18.716666666666665,1.4166666666666667,11.816666666666666
Will Bynum,PG,5.666666666666667,1.8333333333333333,1.5555555555555556
Jose Calderon,PG,10.471698113207546,8.830188679245284,3.018867924528302
Marcus Camby,C,4.864406779661017,1.8135593220338984,8.983050847457626
Brian Cardinal,SF,0.9772727272727272,0.3636363636363636,0.7727272727272727
DeMarre Carroll,SF-PF,4.458333333333333,0.75,2.208333333333333
Matt Carroll,SG,2.679245283018868,0.7169811320754716,1.0943396226415094
Anthony Carter,PG,1.9583333333333333,1.4166666666666667,1.375
Vince Carter,SG,10.081967213114757,2.278688524590164,3.360655737704918
Omri Casspi,SF,7.061538461538461,1.015384615384615,3.507692307692308
Mario Chalmers,PG,9.796875,3.46875,2.671875
Tyson Chandler,C,11.274193548387096,0.9032258064516128,9.870967741935484
Wilson Chandler,SF,9.375,2.125,5.125
Josh Childress,SF,2.9411764705882355,1.0,2.794117647058824
